statecode,dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
GJ,23-10-2020,7759,8423,368850,0,56,0,0
GJ,24-10-2020,7619,8166,369084,0,53,0,0
GJ,25-10-2020,7447,7896,368493,0,51,0,0
GJ,26-10-2020,7359,7851,367167,0,47,0,0
GJ,27-10-2020,7225,7961,366179,0,44,0,0
GJ,28-10-2020,7068,7888,365105,0,41,0,0
GJ,29-10-2020,6919,7770,365171,0,38,0,0
GJ,30-10-2020,6776,7533,363881,0,38,0,0
GJ,31-10-2020,6690,7534,362475,0,37,0,0
GJ,01-11-2020,6631,7699,362189,0,35,0,0
GJ,02-11-2020,6598,7601,364023,0,35,0,0
GJ,03-11-2020,6560,7560,364835,0,36,0,0
GJ,04-11-2020,6555,7475,364495,0,36,0,0
GJ,05-11-2020,6558,7447,353802,0,39,0,0
GJ,06-11-2020,6624,7741,362929,0,37,0,0
GJ,07-11-2020,6735,7658,363116,0,37,0,0
GJ,08-11-2020,6895,7349,363223,0,39,0,0
GJ,09-11-2020,6991,7338,362132,0,40,0,0
GJ,10-11-2020,7086,7020,362353,0,39,0,0
GJ,11-11-2020,7236,7350,363754,0,39,0,0
GJ,12-11-2020,7366,7333,376082,0,38,0,0
GJ,13-11-2020,7483,7090,369265,0,40,0,0
GJ,14-11-2020,7561,7154,370477,0,41,0,0
GJ,15-11-2020,7611,7336,369128,0,40,0,0
GJ,16-11-2020,7566,7383,356722,0,40,0,0
GJ,17-11-2020,7642,7620,351090,0,42,0,0
GJ,18-11-2020,7798,7542,352373,0,44,0,0
GJ,19-11-2020,8018,7617,352656,0,45,0,0
GJ,20-11-2020,8286,7579,366590,0,46,0,0
GJ,21-11-2020,8677,7855,384005,0,49,0,0
GJ,22-11-2020,9102,8021,397902,0,56,0,0
GJ,23-11-2020,9663,8215,428040,0,68,0,0
GJ,24-11-2020,10048,8385,465337,0,77,0,0
GJ,25-11-2020,10307,8394,502540,0,83,0,0
GJ,26-11-2020,10527,8583,518453,0,92,0,0
GJ,27-11-2020,10714,8931,519835,0,101,0,0
GJ,28-11-2020,10797,9183,519334,0,107,0,0
GJ,29-11-2020,10866,9467,524555,0,110,0,0
GJ,30-11-2020,10881,9634,520910,0,113,0,0
GJ,01-12-2020,10848,9895,505137,0,112,0,0
GJ,02-12-2020,10820,10182,482864,0,112,0,0
GJ,03-12-2020,10800,10307,481779,0,109,0,0
GJ,04-12-2020,10703,10546,481820,0,111,0,0
GJ,05-12-2020,10619,10558,481601,0,111,0,0
GJ,06-12-2020,10510,10592,482221,0,112,0,0
GJ,07-12-2020,10388,10759,484943,0,106,0,0
GJ,08-12-2020,10236,10743,476966,0,106,0,0
GJ,09-12-2020,10042,10723,468441,0,105,0,0
GJ,10-12-2020,9772,10761,459253,0,104,0,0
GJ,11-12-2020,9485,10537,450452,0,99,0,0
GJ,12-12-2020,9175,10340,441207,0,96,0,0
GJ,13-12-2020,8895,10202,427616,0,90,0,0
GJ,14-12-2020,8635,10023,414825,0,87,0,0
GJ,15-12-2020,8420,9728,408833,0,83,0,0
GJ,16-12-2020,8262,9562,403036,0,80,0,0
GJ,17-12-2020,8107,9402,397324,0,76,0,0
GJ,18-12-2020,7959,9154,391558,0,72,0,0
GJ,19-12-2020,7781,9068,385500,0,67,0,0
GJ,20-12-2020,7616,8911,384205,0,63,0,0
GJ,21-12-2020,7456,8790,383010,0,59,0,0
GJ,22-12-2020,7334,8763,382714,0,55,0,0
GJ,23-12-2020,7132,8688,382693,0,51,0,0
GJ,24-12-2020,7007,8564,383556,0,51,0,0
GJ,25-12-2020,6842,8523,385769,0,48,0,0
GJ,26-12-2020,6706,8273,384943,0,48,0,0
GJ,27-12-2020,6546,8003,383324,0,48,0,0
GJ,28-12-2020,6396,7751,381618,0,47,0,0
GJ,29-12-2020,6212,7541,380420,0,47,0,0
GJ,30-12-2020,6053,7066,380285,0,48,0,0
GJ,31-12-2020,5843,6801,379259,0,44,0,0
GJ,01-01-2021,5667,6594,375809,0,41,0,0
GJ,02-01-2021,5518,6514,375250,0,39,0,0
GJ,03-01-2021,5383,6532,373559,0,36,0,0
GJ,04-01-2021,5271,6414,368648,0,33,0,0
GJ,05-01-2021,5122,6283,363298,0,30,0,0
GJ,06-01-2021,4988,6346,357556,0,27,0,0
GJ,07-01-2021,4875,6329,350826,0,26,0,0
GJ,08-01-2021,4826,6314,347258,0,26,0,0
GJ,09-01-2021,4760,6243,341784,0,26,0,0
GJ,10-01-2021,4716,6111,295909,0,26,0,0
GJ,11-01-2021,4633,5959,292646,0,26,0,0
GJ,12-01-2021,4580,5946,289460,0,25,0,0
GJ,13-01-2021,4498,5841,283181,0,25,0,0
GJ,14-01-2021,4401,5679,272879,0,25,0,0
GJ,15-01-2021,4251,5525,255239,0,25,0,0
GJ,16-01-2021,4081,5438,243260,0,23,10787,0
GJ,17-01-2021,3928,5336,272578,0,21,10787,0
GJ,18-01-2021,3808,5290,262316,0,20,10787,0
GJ,19-01-2021,3691,5144,251658,0,19,17581,0
GJ,20-01-2021,3598,5059,244362,0,17,21832,0
GJ,21-01-2021,3499,5049,242448,0,15,34865,0
GJ,22-01-2021,3415,5011,248230,0,14,46150,0
GJ,23-01-2021,3333,4949,212703,0,12,67679,0
GJ,24-01-2021,3225,4949,177876,0,11,67679,0
GJ,25-01-2021,3120,4956,241979,0,12,81140,0
GJ,26-01-2021,3015,4884,207784,0,12,74346,0
GJ,27-01-2021,2878,4639,172393,0,11,72692,0
GJ,28-01-2021,2753,4514,232134,0,12,127751,0
GJ,29-01-2021,2637,4277,194040,0,11,175525,0
GJ,30-01-2021,2537,4016,256644,0,12,167588,0
GJ,31-01-2021,2443,3647,256644,0,11,169425,0
GJ,01-02-2021,2351,3346,215708,0,9,164170,0
GJ,02-02-2021,2256,3131,244468,0,8,195925,0
GJ,03-02-2021,2186,3197,278096,0,9,216727,0
GJ,04-02-2021,2115,2925,215168,0,8,185567,0
GJ,05-02-2021,2047,2887,247688,0,8,172741,0
GJ,06-02-2021,1976,2847,216990,0,7,192519,0
GJ,07-02-2021,1904,2867,247104,0,8,203111,0
GJ,08-02-2021,1838,2911,217869,0,8,249863,0
GJ,09-02-2021,1787,2842,220061,0,8,284560,0
GJ,10-02-2021,1759,2809,218037,0,6,303279,0
GJ,11-02-2021,1769,2781,218006,0,7,297256,0
GJ,12-02-2021,1770,2637,217790,0,7,272657,0
GJ,13-02-2021,1797,2519,216293,0,6,241753,0
GJ,14-02-2021,1800,2434,212237,0,6,232901,0
GJ,15-02-2021,1817,2264,212227,0,5,184114,9278
GJ,16-02-2021,1846,2182,212788,0,5,123216,15809
GJ,17-02-2021,1869,1960,212711,0,6,84913,17801
GJ,18-02-2021,1847,1928,211263,0,4,165713,28047
GJ,19-02-2021,1845,1924,210384,0,4,151987,37597
GJ,20-02-2021,1824,1911,210877,0,4,141614,60130
GJ,21-02-2021,1860,1905,213640,0,4,138290,60925
GJ,22-02-2021,1926,1897,215582,0,5,134045,64269
GJ,23-02-2021,2011,1920,217805,0,4,130955,62662
GJ,24-02-2021,2113,1943,222231,0,4,131122,62317
GJ,25-02-2021,2274,1974,231004,0,5,21585,97310
GJ,26-02-2021,2468,2012,239706,0,4,14662,129851
GJ,27-02-2021,2661,2070,248531,0,5,11782,107318
GJ,28-02-2021,2785,2107,253194,0,5,11529,106523
GJ,01-03-2021,2897,2195,255970,0,5,65048,107394
GJ,02-03-2021,3003,2262,261410,0,5,153068,113381
GJ,03-03-2021,3098,2324,265279,0,5,198041,120741
GJ,04-03-2021,3154,2392,268002,0,4,324160,139507
GJ,05-03-2021,3209,2482,271069,0,5,461742,142207
GJ,06-03-2021,3329,2557,273216,0,5,586743,177068
GJ,07-03-2021,3497,2715,277150,0,5,587391,177146
GJ,08-03-2021,3625,2837,281083,0,5,700030,183010
GJ,09-03-2021,3752,2929,286703,0,7,730319,215435
GJ,10-03-2021,3952,3055,293291,0,6,706065,227394
GJ,11-03-2021,4182,3137,293090,0,6,588075,163909
GJ,12-03-2021,4382,3227,293271,0,7,576371,166385
GJ,13-03-2021,4586,3403,295867,0,8,560982,159190
GJ,14-03-2021,4821,3530,304051,0,9,571173,159817
GJ,15-03-2021,5156,3642,313223,0,9,539822,163733
GJ,16-03-2021,5529,3892,320253,0,9,549236,145530
GJ,17-03-2021,5976,4183,332181,0,12,558776,132258
GJ,18-03-2021,6542,4631,348486,0,15,730297,146959
GJ,19-03-2021,7242,5084,368022,0,17,810287,113806
GJ,20-03-2021,8032,5474,386488,0,21,934618,94890
GJ,21-03-2021,8802,5877,400967,0,26,1128052,96834
GJ,22-03-2021,9552,6393,413834,0,29,1212725,81364
GJ,23-03-2021,10328,6945,430709,0,31,1312983,61822
GJ,24-03-2021,10996,7447,449283,0,36,1466407,61449
GJ,25-03-2021,11681,7953,472328,0,40,1537009,50752
GJ,26-03-2021,12456,8427,497516,0,42,1595773,40974
GJ,27-03-2021,13167,8992,520215,0,41,1608622,35147
GJ,28-03-2021,13857,9608,541963,0,42,1496412,32885
GJ,29-03-2021,14469,10229,553714,0,46,1286767,25347
GJ,30-03-2021,14959,10962,556889,0,52,1256496,38726
GJ,31-03-2021,15529,11689,570468,0,53,1264558,53802
GJ,01-04-2021,15978,12299,589785,0,55,1446881,79533
GJ,02-04-2021,16428,12943,608892,0,60,1534526,135033
GJ,03-04-2021,16967,13472,637841,0,68,1603143,161435
GJ,04-04-2021,17572,13891,668845,0,74,1936066,203489
GJ,05-04-2021,18480,14188,714233,0,81,2189192,237409
GJ,06-04-2021,19540,14367,767740,0,88,2281475,254216
GJ,07-04-2021,20755,14580,801115,0,101,2200342,247173
GJ,08-04-2021,22366,14762,834924,0,127,2042245,267884
GJ,09-04-2021,24267,14976,862050,0,158,1936919,259047
GJ,10-04-2021,26463,15438,896590,0,194,1855677,278157
GJ,11-04-2021,29057,16390,928934,0,234,1603747,266102
GJ,12-04-2021,31918,17216,955991,0,274,1526087,283272
GJ,13-04-2021,35328,17797,979937,0,324,1392639,294919
GJ,14-04-2021,39163,18222,1009143,0,375,1398492,321360
GJ,15-04-2021,43294,19048,1033427,0,421,1228821,324716
GJ,16-04-2021,47673,20155,1060070,0,473,1065163,326200
GJ,17-04-2021,52203,21413,1084512,0,521,938309,342297
GJ,18-04-2021,57074,22418,1105046,0,577,835552,355410
GJ,19-04-2021,62456,23743,1120248,0,639,739651,382315
GJ,20-04-2021,67972,25334,1144501,0,693,678908,423231
GJ,21-04-2021,73115,27494,1173440,0,745,628043,442840
GJ,22-04-2021,78068,29481,1203690,0,801,599266,471478
GJ,23-04-2021,82952,31712,1232617,0,849,597979,502912
GJ,24-04-2021,87508,34408,1244085,0,904,574192,525139
GJ,25-04-2021,91464,37154,1246546,0,951,557996,529121
GJ,26-04-2021,94401,40702,1247222,0,992,551038,549399
GJ,27-04-2021,96547,44166,1236832,0,1041,537456,556948
GJ,28-04-2021,98114,47959,1228730,0,1090,536501,579938
GJ,29-04-2021,99336,52493,1208717,0,1133,545063,608029
GJ,30-04-2021,100137,57055,1179814,0,1164,553416,638598
GJ,01-05-2021,99887,61158,1145551,0,1184,663241,649010
GJ,02-05-2021,98569,65577,1115093,0,1180,610749,653539
GJ,03-05-2021,97049,69849,1087819,0,1162,593939,635400
GJ,04-05-2021,95747,74167,1065402,0,1123,589720,578924
GJ,05-05-2021,94582,78567,1036678,0,1082,595933,580682
GJ,06-05-2021,92800,82044,1005919,0,1025,579447,588122
GJ,07-05-2021,90259,84949,983968,0,971,557097,591079
GJ,08-05-2021,88304,89104,968141,0,918,427659,609496
GJ,09-05-2021,86410,92728,957858,0,886,475670,647295
GJ,10-05-2021,85182,95660,961763,0,863,479708,729819
GJ,11-05-2021,83122,98737,964503,0,850,478846,886346
GJ,12-05-2021,81184,101006,962976,0,819,476490,867661
GJ,13-05-2021,79381,103254,964252,0,805,491377,849081
GJ,14-05-2021,77312,105534,954412,0,790,455129,737924
GJ,15-05-2021,74481,105873,947788,0,766,423036,623501
GJ,16-05-2021,71607,105586,944485,0,727,403675,534260
GJ,17-05-2021,67150,102997,930351,0,691,332309,371413
GJ,18-05-2021,62607,97356,901500,0,640,252986,175518
GJ,19-05-2021,56836,91093,847781,0,609,181866,108099
GJ,20-05-2021,50867,84132,804826,0,564,375777,40316
GJ,21-05-2021,45123,77550,785366,0,525,428674,49727
GJ,22-05-2021,40267,70919,764261,0,484,493554,74507
GJ,23-05-2021,35851,65170,742308,0,455,555814,95816
GJ,24-05-2021,31903,62133,720255,0,419,720143,118276
GJ,25-05-2021,28711,62252,702994,0,396,889539,144142
GJ,26-05-2021,26550,63258,715276,0,361,1053614,167918
GJ,27-05-2021,24646,64252,721327,0,330,944838,163666
GJ,28-05-2021,22916,63434,715278,0,292,1039634,185353
GJ,29-05-2021,20941,62098,708301,0,267,1125682,192894
GJ,30-05-2021,19018,58510,698031,0,239,1189855,195627
GJ,31-05-2021,17512,53926,686522,0,212,1198260,203251
GJ,01-06-2021,15818,49119,671947,0,190,1191085,210578
GJ,02-06-2021,14066,43210,654126,0,172,1173734,210882
GJ,03-06-2021,12404,36926,634597,0,156,1161153,213243
GJ,04-06-2021,11003,32359,613799,0,145,1217112,204682
GJ,05-06-2021,9769,28254,592017,0,131,1271022,195661
GJ,06-06-2021,8746,26023,573387,0,118,1324618,184581
GJ,07-06-2021,7843,23915,550118,0,111,1378711,181747
GJ,08-06-2021,6977,21168,539665,0,100,1438886,183945
GJ,09-06-2021,6288,18745,529044,0,92,1517759,199013
GJ,10-06-2021,5625,17232,522280,0,86,1576336,223248
GJ,11-06-2021,4986,15360,512152,0,79,1574900,244859
GJ,12-06-2021,4480,13634,502544,0,70,1592778,259598
GJ,13-06-2021,4087,11782,492409,0,64,1587245,273189
GJ,14-06-2021,3714,10275,484973,0,59,1622524,280398
GJ,15-06-2021,3371,9159,472939,0,52,1629198,278654
GJ,16-06-2021,3025,8419,460549,0,47,1624200,268575
GJ,17-06-2021,2764,7684,444572,0,42,1594702,244622
GJ,18-06-2021,2545,6934,431611,0,38,1575982,233662
GJ,19-06-2021,2283,6530,419352,0,37,1603215,239597
GJ,20-06-2021,2013,6118,408793,0,35,1564082,245735
GJ,21-06-2021,1759,5631,397704,0,31,1745475,278811
GJ,22-06-2021,1542,5237,391474,0,30,1881232,316760
GJ,23-06-2021,1382,4789,382749,0,28,2034299,362446
GJ,24-06-2021,1228,4526,383174,0,24,2186895,433301
GJ,25-06-2021,1089,4181,381565,0,22,2239232,478045
GJ,26-06-2021,983,3659,380589,0,20,2234930,541295
GJ,27-06-2021,910,3313,381162,0,19,2238678,569031
GJ,28-06-2021,855,3009,382769,0,20,1978031,572128
GJ,29-06-2021,813,2723,385497,0,19,1802431,578200
GJ,30-06-2021,765,2540,391516,0,19,1625301,588887
GJ,01-07-2021,720,2333,394439,0,20,1481424,573790
GJ,02-07-2021,677,2130,395055,0,19,1373689,574688
GJ,03-07-2021,631,1968,399289,0,19,1322077,573443
GJ,04-07-2021,589,1791,400916,0,18,1335200,592946
GJ,05-07-2021,555,1670,403966,0,17,1353973,623012
GJ,06-07-2021,531,1552,401551,0,16,1308190,614848
GJ,07-07-2021,506,1537,397451,0,13,1115501,532305
GJ,08-07-2021,484,1771,389344,0,10,923627,449575
GJ,09-07-2021,460,1739,386517,0,9,766066,367257
GJ,10-07-2021,437,1807,382662,0,6,719943,364405
GJ,11-07-2021,409,1941,369169,0,4,688949,361367
GJ,12-07-2021,379,1908,365003,0,3,657074,347391
GJ,13-07-2021,341,1813,359446,0,2,796636,365797
GJ,14-07-2021,317,1595,361037,0,2,798202,365638
GJ,15-07-2021,293,1151,364477,0,2,965794,449490
GJ,16-07-2021,276,1025,364458,0,1,1148937,535184
GJ,17-07-2021,260,877,370616,0,2,1189469,524401
GJ,18-07-2021,251,686,385365,0,3,1040183,448293
GJ,19-07-2021,243,599,398318,0,2,1155625,473652
GJ,20-07-2021,241,547,417932,0,2,1167704,503221
GJ,21-07-2021,228,526,429264,0,2,1167542,503399
GJ,22-07-2021,224,489,437831,0,2,1353796,566802
GJ,23-07-2021,221,480,452197,0,2,1409916,577566
GJ,24-07-2021,223,412,466902,0,1,1390928,574969
GJ,25-07-2021,220,383,475778,0,0,1643281,641389
GJ,26-07-2021,227,358,476618,0,0,1445074,615841
GJ,27-07-2021,228,354,470695,0,0,1409092,615171
GJ,28-07-2021,228,343,472303,0,0,1411460,616743
GJ,29-07-2021,221,323,470987,0,0,1364146,589126
GJ,30-07-2021,206,291,470820,0,0,1388028,576836
GJ,31-07-2021,194,284,461702,0,0,1497364,578574
GJ,01-08-2021,187,263,458608,0,0,1248383,852830
GJ,02-08-2021,178,239,459744,0,0,1443933,839699
GJ,03-08-2021,165,224,461066,0,0,1447046,797229
GJ,04-08-2021,152,213,456611,0,0,1444941,797855
GJ,05-08-2021,149,211,451693,0,0,1598591,787310
GJ,06-08-2021,151,206,449496,0,1,1839000,802710
GJ,07-08-2021,143,198,447095,0,1,2015776,809584
GJ,08-08-2021,145,191,453569,0,1,2181850,677724
GJ,09-08-2021,142,183,452792,0,1,2374467,696964
GJ,10-08-2021,146,165,450319,0,1,2534184,707949
GJ,11-08-2021,147,165,450716,0,1,2631429,905176
GJ,12-08-2021,140,162,454552,0,2,2730103,885855
GJ,13-08-2021,140,165,453201,0,1,2729511,872750
GJ,14-08-2021,146,156,453569,0,1,2754783,871918
GJ,15-08-2021,137,160,444419,0,1,2773214,832528
GJ,16-08-2021,132,156,445047,0,1,2752135,846034
GJ,17-08-2021,128,154,443079,0,1,2731044,855994
GJ,18-08-2021,135,142,436975,0,1,2850700,815118
GJ,19-08-2021,137,136,435768,0,0,2570476,809016
GJ,20-08-2021,131,123,428984,0,0,2282220,808154
GJ,21-08-2021,121,121,421906,0,1,2040423,819304
GJ,22-08-2021,120,120,411423,0,1,1855136,650860
GJ,23-08-2021,120,132,397419,0,1,1753165,691502
GJ,24-08-2021,117,135,393865,0,1,1668370,736689
GJ,25-08-2021,111,136,397619,0,2,1626545,733292
GJ,26-08-2021,108,132,397342,0,2,1737331,825757
GJ,27-08-2021,104,132,404711,0,3,1869027,898273
GJ,28-08-2021,99,130,415062,0,2,1598164,788431
GJ,29-08-2021,96,125,426442,0,2,1880178,915850
GJ,30-08-2021,94,113,422949,0,2,1529371,770887
GJ,31-08-2021,92,100,406905,0,2,1761484,954970
GJ,01-09-2021,88,93,402378,0,1,2022779,1086034
GJ,02-09-2021,82,87,407688,0,1,2076506,1172438
GJ,03-09-2021,85,90,414612,0,1,2050573,1176552
GJ,04-09-2021,90,92,417904,0,1,2271007,1293555
GJ,05-09-2021,92,96,424758,0,1,2244128,1396469
GJ,06-09-2021,99,96,444055,0,1,2607319,1657243
GJ,07-09-2021,105,105,474908,0,1,2383326,1558110
GJ,08-09-2021,109,110,487565,0,1,2250569,1505735
GJ,09-09-2021,118,118,489187,0,1,2117557,1492456
GJ,10-09-2021,123,114,483363,0,0,2067153,1545163
GJ,11-09-2021,124,110,465040,0,0,2030437,1600336
GJ,12-09-2021,127,108,451444,0,0,1858007,1437388
GJ,13-09-2021,120,111,441270,0,0,1570975,1243250
GJ,14-09-2021,113,109,430067,0,0,1423498,1237239
GJ,15-09-2021,111,112,423679,0,0,1268202,1205938
GJ,16-09-2021,114,115,416376,0,0,1057666,1107846
GJ,17-09-2021,118,122,413009,0,0,1729424,2406744
GJ,18-09-2021,115,134,425929,0,0,1705993,2486155
GJ,19-09-2021,106,135,423004,0,0,1707768,2553149
GJ,20-09-2021,108,136,420848,0,0,1806552,2704075
GJ,21-09-2021,111,131,427447,0,0,1760081,2634964
GJ,22-09-2021,116,133,430011,0,0,1909884,2776755
GJ,23-09-2021,120,129,437024,0,0,1979985,2785467
GJ,24-09-2021,112,121,442440,0,0,1296328,1549104
GJ,25-09-2021,115,109,438241,0,0,1383841,1549359
GJ,26-09-2021,128,113,443106,0,0,1361494,1466128
GJ,27-09-2021,135,126,444492,0,0,1437605,1520361
GJ,28-09-2021,145,130,439529,0,0,1451283,1521088
GJ,29-09-2021,145,122,435030,0,0,1257218,1293461
GJ,30-09-2021,139,121,426660,0,0,1280229,1374438
GJ,01-10-2021,138,125,418675,0,0,1116539,1203682
GJ,02-10-2021,149,127,418946,0,0,937476,1045137
GJ,03-10-2021,151,122,413088,0,0,899263,1016665
GJ,04-10-2021,144,114,407843,0,0,861556,1131742
GJ,05-10-2021,143,110,406513,0,1,897358,1304401
GJ,06-10-2021,144,116,406674,0,2,905564,1394666
GJ,07-10-2021,144,120,403659,0,3,869394,1469643
GJ,08-10-2021,147,126,402485,0,3,905460,1651767
GJ,09-10-2021,144,129,396847,0,4,961811,1834676
GJ,10-10-2021,139,132,392406,0,4,1287889,2413284
GJ,11-10-2021,146,128,392412,0,4,1158674,2206345
GJ,12-10-2021,145,133,392495,0,3,1081170,2109923
GJ,13-10-2021,150,135,391103,0,2,1052938,2081651
GJ,14-10-2021,164,127,391881,0,1,980679,2009868
GJ,15-10-2021,159,122,375533,0,1,868472,1766897
GJ,16-10-2021,157,126,390136,0,0,808603,1735861
GJ,17-10-2021,149,125,379763,0,0,478152,1207683
GJ,18-10-2021,146,139,373715,0,0,471541,1328438
GJ,19-10-2021,142,146,351088,0,0,405504,1208267
GJ,20-10-2021,130,148,334049,0,1,380177,1268261
GJ,21-10-2021,109,167,328992,0,1,365018,1300596
GJ,22-10-2021,120,166,340484,0,1,414196,1501321
GJ,23-10-2021,122,166,321607,0,1,422200,1481332
GJ,24-10-2021,128,170,319442,0,1,416473,1460127
GJ,25-10-2021,126,158,317227,0,2,394722,1390426
GJ,26-10-2021,138,150,331934,0,2,421349,1570294
GJ,27-10-2021,141,143,337773,0,1,402112,1526648
GJ,28-10-2021,151,122,334410,0,1,386320,1505840
GJ,29-10-2021,148,120,330545,0,1,365551,1559131
GJ,30-10-2021,155,113,326608,0,2,339112,1652521
GJ,31-10-2021,159,116,328489,0,2,335172,1660382
HP,14-03-2020,0,0,0,3,0,0,0
HP,20-03-2020,2,0,0,3,0,0,0
HP,23-03-2020,3,0,0,0,0,0,0
HP,29-03-2020,1,1,0,0,1,0,0
HP,02-04-2020,3,1,0,0,1,0,0
HP,03-04-2020,3,1,0,0,2,0,0
HP,04-04-2020,10,1,0,0,2,0,0
HP,05-04-2020,11,0,0,0,1,0,0
HP,06-04-2020,15,0,0,0,1,0,0
HP,07-04-2020,24,1,0,0,1,0,0
HP,09-04-2020,22,1,0,0,1,0,0
HP,10-04-2020,22,1,900,0,0,0,0
HP,11-04-2020,19,7,900,0,0,0,0
HP,12-04-2020,18,11,1113,0,0,0,0
HP,13-04-2020,14,11,1210,0,0,0,0
HP,14-04-2020,6,11,1311,0,0,0,0
HP,15-04-2020,8,11,1426,0,0,0,0
HP,16-04-2020,7,14,1604,0,0,0,0
HP,17-04-2020,10,14,1092,0,0,0,0
HP,18-04-2020,7,8,1307,0,0,0,0
HP,19-04-2020,7,4,1440,0,0,0,0
HP,20-04-2020,7,4,1682,0,0,0,0
HP,21-04-2020,6,3,2030,0,0,0,0
HP,22-04-2020,4,3,2274,0,0,0,0
HP,23-04-2020,5,2,2416,0,0,0,0
HP,24-04-2020,2,2,2336,0,0,0,0
HP,25-04-2020,1,6,2416,0,0,0,0
HP,26-04-2020,1,6,2348,0,0,0,0
HP,27-04-2020,1,9,2214,0,0,0,0
HP,28-04-2020,1,9,2050,0,0,0,0
HP,29-04-2020,1,9,2072,0,0,0,0
HP,30-04-2020,0,10,2113,0,0,0,0
HP,01-05-2020,0,12,2144,0,0,0,0
HP,02-05-2020,0,11,2213,0,0,0,0
HP,03-05-2020,0,12,2284,0,0,0,0
HP,04-05-2020,1,9,2324,0,0,0,0
HP,05-05-2020,2,9,2502,0,1,0,0
HP,06-05-2020,3,9,2719,0,1,0,0
HP,07-05-2020,6,6,2872,0,1,0,0
HP,08-05-2020,10,4,3050,0,1,0,0
HP,09-05-2020,12,2,3372,0,1,0,0
HP,10-05-2020,18,1,3606,0,1,0,0
HP,11-05-2020,18,1,3837,0,1,0,0
HP,12-05-2020,25,1,4331,0,0,0,0
HP,13-05-2020,25,1,4699,0,0,0,0
HP,14-05-2020,28,1,5251,0,0,0,0
HP,15-05-2020,26,1,6035,0,0,0,0
HP,16-05-2020,26,4,6326,0,0,0,0
HP,17-05-2020,22,5,6626,0,0,0,0
HP,18-05-2020,31,7,6957,0,0,0,0
HP,19-05-2020,25,12,7421,0,1,0,0
HP,20-05-2020,42,15,7957,0,1,0,0
HP,21-05-2020,78,20,8385,0,1,0,0
HP,22-05-2020,92,20,8689,0,1,0,0
HP,23-05-2020,107,18,9371,0,1,0,0
HP,24-05-2020,123,19,9871,0,1,0,0
HP,25-05-2020,133,21,10122,0,1,0,0
HP,26-05-2020,155,16,9734,0,0,0,0
HP,27-05-2020,163,16,9705,0,2,0,0
HP,28-05-2020,129,18,9808,0,2,0,0
HP,29-05-2020,127,28,9733,0,2,0,0
HP,30-05-2020,128,50,9763,0,2,0,0
HP,31-05-2020,128,57,9880,0,2,0,0
HP,01-06-2020,117,55,9551,0,2,0,0
HP,02-06-2020,98,73,10241,0,2,0,0
HP,03-06-2020,86,80,10499,3,0,0,0
HP,04-06-2020,102,102,10254,3,0,0,0
HP,05-06-2020,98,102,9709,3,0,0,0
HP,06-06-2020,87,83,8841,3,0,0,0
HP,07-06-2020,80,102,8720,3,0,0,0
HP,08-06-2020,81,105,8519,3,0,0,0
HP,09-06-2020,92,101,8035,3,0,0,0
HP,10-06-2020,92,104,7571,0,1,0,0
HP,11-06-2020,87,101,7519,7,1,0,0
HP,12-06-2020,93,108,7732,7,1,0,0
HP,13-06-2020,102,119,8228,7,1,0,0
HP,14-06-2020,107,108,8058,8,1,0,0
HP,15-06-2020,135,119,8068,8,1,0,0
HP,16-06-2020,123,124,8451,8,1,0,0
HP,17-06-2020,134,118,8557,8,0,0,0
HP,18-06-2020,125,97,8992,1,0,0,0
HP,19-06-2020,141,92,9394,3,0,0,0
HP,20-06-2020,154,96,9843,3,0,0,0
HP,21-06-2020,155,91,10392,2,0,0,0
HP,22-06-2020,171,87,10705,2,0,0,0
HP,23-06-2020,215,71,10914,2,0,0,0
HP,24-06-2020,221,98,11420,2,0,0,0
HP,25-06-2020,244,101,11864,2,1,0,0
HP,26-06-2020,237,109,11874,0,1,0,0
HP,27-06-2020,238,96,12184,0,1,0,0
HP,28-06-2020,243,101,12218,0,1,0,0
HP,29-06-2020,215,127,12195,0,1,0,0
HP,30-06-2020,178,143,12479,0,2,0,0
HP,01-07-2020,173,151,12617,0,2,0,0
HP,02-07-2020,175,158,12475,0,1,0,0
HP,03-07-2020,169,177,12428,0,1,0,0
HP,04-07-2020,152,195,12255,0,2,0,0
HP,05-07-2020,147,206,11903,0,2,0,0
HP,06-07-2020,135,194,11921,0,2,0,0
HP,07-07-2020,130,202,11676,0,1,0,0
HP,08-07-2020,122,203,11502,0,1,0,0
HP,09-07-2020,126,201,11167,0,1,0,0
HP,10-07-2020,138,201,11152,0,1,0,0
HP,11-07-2020,136,199,11348,0,0,0,0
HP,12-07-2020,150,192,11856,0,0,0,0
HP,13-07-2020,166,177,11895,0,0,0,0
HP,14-07-2020,226,161,12346,0,0,0,0
HP,15-07-2020,240,146,12716,0,0,0,0
HP,16-07-2020,237,138,13437,0,0,0,0
HP,17-07-2020,246,139,14317,0,0,0,0
HP,18-07-2020,275,135,14762,2,0,0,0
HP,19-07-2020,308,143,14983,2,0,0,0
HP,20-07-2020,388,140,15595,2,0,0,0
HP,21-07-2020,355,139,15699,2,1,0,0
HP,22-07-2020,384,139,15954,2,1,0,0
HP,23-07-2020,457,165,16526,2,1,0,0
HP,24-07-2020,537,134,16970,2,2,0,0
